"d_codigo","d_asenta","d_tipo_asenta","d_mnpio","d_estado"
"85223","Las Caballerizas (Campo Ruiz)","Ranchería","Navojoa","Sonora"
"85223","Macías","Ranchería","Navojoa","Sonora"
"85223","Macías","Ejido","Navojoa","Sonora"
"85223","Plano Oriente","Ranchería","Navojoa","Sonora"
"85223","Puente San Ignacio","Ranchería","Navojoa","Sonora"
"85223","San Juan (La Noria)","Ranchería","Navojoa","Sonora"
"85223","San Martín Chuachora","Rancho","Navojoa","Sonora"
"85223","Tiqui Torres","Ranchería","Navojoa","Sonora"
"85224","Chirajobampo","Colonia","Navojoa","Sonora"
"85224","Sinahuisa","Colonia","Navojoa","Sonora"
"85224","Antonio Rosales (Las Ánimas)","Ejido","Navojoa","Sonora"
"85224","Los Jitos","Granja","Navojoa","Sonora"
"85224","Boza [Agropecuaria]","Ranchería","Navojoa","Sonora"
"85224","Arturo Almada","Ranchería","Navojoa","Sonora"
"85224","Bachoco","Ranchería","Navojoa","Sonora"
"85224","Bórquez","Ranchería","Navojoa","Sonora"
"85224","Campo Bojórquez","Ranchería","Navojoa","Sonora"
"85224","Campo Chacón","Ranchería","Navojoa","Sonora"
"85224","Campo de Jesús Almada","Ranchería","Navojoa","Sonora"
"85224","Campo Roberto Rosas","Ranchería","Navojoa","Sonora"
"85224","Campo Santa Mónica","Ranchería","Navojoa","Sonora"
"85224","Capetamaya","Ranchería","Navojoa","Sonora"
"85224","Capetamaya Granja Rosita (La Rosita)","Ranchería","Navojoa","Sonora"
"85224","Casa Blanca","Ranchería","Navojoa","Sonora"
"85224","Compuerta Treinta y Ocho","Ranchería","Navojoa","Sonora"
"85224","DER Agrícola","Ranchería","Navojoa","Sonora"
"85224","Primero de Abril","Ranchería","Navojoa","Sonora"
"85224","El Abajeño [Restaurante]","Ranchería","Navojoa","Sonora"
"85224","El Barrial","Ranchería","Navojoa","Sonora"
"85224","El Ciclón [Avícola]","Ranchería","Navojoa","Sonora"
"85224","El Cuatro","Ranchería","Navojoa","Sonora"
"85224","El Abajeño","Ranchería","Navojoa","Sonora"
"85224","El Milagro","Ranchería","Navojoa","Sonora"
"85224","El Papalote","Ranchería","Navojoa","Sonora"
"85224","Rábago [Campo Agrícola]","Ranchería","Navojoa","Sonora"
"85224","Germán Corral","Ranchería","Navojoa","Sonora"
"85224","Arturo Almada","Rancho","Navojoa","Sonora"
"85224","La Huerta","Ranchería","Navojoa","Sonora"
"85224","Lolita","Ranchería","Navojoa","Sonora"
"85224","Los Bórquez","Ranchería","Navojoa","Sonora"
"85224","Los Pinos","Ranchería","Navojoa","Sonora"
"85224","Martínez","Ranchería","Navojoa","Sonora"
"85224","Mazolay","Ranchería","Navojoa","Sonora"
"85224","Molino de Almada","Ranchería","Navojoa","Sonora"
"85224","Nacapul","Ranchería","Navojoa","Sonora"
"85224","Norisina","Ranchería","Navojoa","Sonora"
"85224","Pedro Almada","Ranchería","Navojoa","Sonora"
"85224","Ramón Zazueta","Ranchería","Navojoa","Sonora"
"85224","De los González","Rancho","Navojoa","Sonora"
"85224","Rodolfo Rosas","Ranchería","Navojoa","Sonora"
"85224","Santa Isabel (Los Cocos)","Ranchería","Navojoa","Sonora"
"85224","Saucobe","Ranchería","Navojoa","Sonora"
"85224","Tetacruz","Ranchería","Navojoa","Sonora"
"85224","Tres Jitos (Los Carrazco)","Ranchería","Navojoa","Sonora"
"85224","Veintisiete","Ranchería","Navojoa","Sonora"
"85224","Fernando Yépiz Rosas","Ranchería","Navojoa","Sonora"
"85224","Yorimayo","Ranchería","Navojoa","Sonora"
"85225","Sapochopo","Ranchería","Navojoa","Sonora"
"85225","El Barrial","Ranchería","Navojoa","Sonora"
"85225","Ucamayo [Algodonera]","Ranchería","Navojoa","Sonora"
"85225","San Alfonso","Ranchería","Navojoa","Sonora"
"85225","Rubén Valenzuela","Ranchería","Navojoa","Sonora"
"85226","Chinotahueca","Ranchería","Navojoa","Sonora"
"85226","El Jopo","Ranchería","Navojoa","Sonora"
"85226","Sapomora","Ranchería","Navojoa","Sonora"
"85226","5 de Junio","Ejido","Navojoa","Sonora"
"85226","Aldegundo","Ranchería","Navojoa","Sonora"
"85226","Héctor Arreola","Ranchería","Navojoa","Sonora"
"85226","Buenavista","Ranchería","Navojoa","Sonora"
"85226","Campo Aguadulce","Ranchería","Navojoa","Sonora"
"85226","Campo de Guillermo Giesecke","Ranchería","Navojoa","Sonora"
"85226","Campo Valenzuela","Ranchería","Navojoa","Sonora"
"85226","Campo Zazueta","Ranchería","Navojoa","Sonora"
"85226","Abraham Mendívil Portillo","Ranchería","Navojoa","Sonora"
"85226","Colegio del Pacífico","Equipamiento","Navojoa","Sonora"
"85226","El Barrial","Ranchería","Navojoa","Sonora"
"85226","El Barrial Kilómetro Doce","Ranchería","Navojoa","Sonora"
"85226","Guadalupe","Ranchería","Navojoa","Sonora"
"85226","Don Pepe","Exhacienda","Navojoa","Sonora"
"85226","Héctor Arreola","Rancho","Navojoa","Sonora"
"85226","Jupacobe","Ranchería","Navojoa","Sonora"
"85226","Kilómetro Catorce","Ranchería","Navojoa","Sonora"
"85226","La Bomba","Ranchería","Navojoa","Sonora"
"85226","Las Carolinas (Cahurara) [Huerta]","Ranchería","Navojoa","Sonora"
"85226","Las Dos Palmas","Ranchería","Navojoa","Sonora"
"85226","Los Arvizu","Ranchería","Navojoa","Sonora"
"85226","Epifanio Zazueta","Ranchería","Navojoa","Sonora"
"85226","Los Pinos","Ranchería","Navojoa","Sonora"
"85226","Manuel Godínez","Ranchería","Navojoa","Sonora"
"85226","Navarro","Ranchería","Navojoa","Sonora"
"85226","Los Parosis","Ranchería","Navojoa","Sonora"
"85226","Ada [Planta Procesadora de Granos]","Ranchería","Navojoa","Sonora"
"85226","Robinson","Ranchería","Navojoa","Sonora"
"85226","San Gerardo","Ranchería","Navojoa","Sonora"
"85226","San José","Ejido","Navojoa","Sonora"
"85226","San José Chinotahueca","Ranchería","Navojoa","Sonora"
"85226","Santa Anita","Ranchería","Navojoa","Sonora"
"85226","Santa Isabel","Ranchería","Navojoa","Sonora"
"85226","Sicoma","Ranchería","Navojoa","Sonora"
"85226","Sicoma (Bachoco)","Ranchería","Navojoa","Sonora"
"85227","Batayaqui","Ejido","Navojoa","Sonora"
"85227","San José","Rancho","Navojoa","Sonora"
"85227","Junelancahui (Joconas)","Ejido","Navojoa","Sonora"
"85227","Aquimulato","Ranchería","Navojoa","Sonora"
"85227","Casa Blanca","Ranchería","Navojoa","Sonora"
"85227","Chinobampo","Ranchería","Navojoa","Sonora"
"85227","El Chilicote","Ranchería","Navojoa","Sonora"
"85227","El Tecolote","Ranchería","Navojoa","Sonora"
"85227","El Viejo Batayaqui","Ranchería","Navojoa","Sonora"
"85227","Etchomocha","Ranchería","Navojoa","Sonora"
"85227","SONMEX [Industrias]","Zona industrial","Navojoa","Sonora"
"85227","Jusibampo","Ranchería","Navojoa","Sonora"
"85227","Las Chivas","Ranchería","Navojoa","Sonora"
"85227","Los Cuatro","Rancho","Navojoa","Sonora"
"85227","Masubampo (Nasubampo)","Ranchería","Navojoa","Sonora"
"85227","Miguel Hidalgo","Ejido","Navojoa","Sonora"
"85227","Porcina Cocutec","Granja","Navojoa","Sonora"
"85227","San Alfonso","Granja","Navojoa","Sonora"
"85227","La Soledad","Rancho","Navojoa","Sonora"
"85227","San Juan","Granja","Navojoa","Sonora"
"85227","Singapur","Ranchería","Navojoa","Sonora"
"85228","Rancho Camargo","Ranchería","Navojoa","Sonora"
"85228","El Recodo","Colonia","Navojoa","Sonora"
"85228","Nachuquis (San Antonio Nachuquis)","Colonia","Navojoa","Sonora"
"85228","Rancho del Padre","Ejido","Navojoa","Sonora"
"85228","Punta de la Laguna","Ejido","Navojoa","Sonora"
"85228","Algodonera","Ranchería","Navojoa","Sonora"
"85228","Bacerán","Rancho","Navojoa","Sonora"
"85228","Cohuirimpo","Ranchería","Navojoa","Sonora"
"85228","Cutataila","Rancho","Navojoa","Sonora"
"85228","Daniel Camacho","Ranchería","Navojoa","Sonora"
"85228","El Cumbro","Ranchería","Navojoa","Sonora"
"85228","Familia Ozuna Ayala","Ranchería","Navojoa","Sonora"
"85228","Francisco Clemen Bretano","Ranchería","Navojoa","Sonora"
"85228","Kutantaka","Ranchería","Navojoa","Sonora"
"85228","Huerta","Ranchería","Navojoa","Sonora"
"85228","Las Tierritas","Ranchería","Navojoa","Sonora"
"85228","Mario Ramírez Rincón","Ranchería","Navojoa","Sonora"
"85228","Santa Isabel","Ranchería","Navojoa","Sonora"
"85228","Querobabi [Campo Agrícola]","Ranchería","Navojoa","Sonora"
"85228","Tesotahueca","Ranchería","Navojoa","Sonora"
"85228","Torobene","Ranchería","Navojoa","Sonora"
"85229","Bemelabampo","Ranchería","Navojoa","Sonora"
"85229","Chihuahuita","Ranchería","Navojoa","Sonora"
"85229","Cuchilla de Bahuises","Ranchería","Navojoa","Sonora"
"85229","El Siviral","Ranchería","Navojoa","Sonora"
"85229","Corrales la Quince","Ranchería","Navojoa","Sonora"
"85229","El Árbol Caído [Restaurante]","Ranchería","Navojoa","Sonora"
"85229","El Campito","Ranchería","Navojoa","Sonora"
"85229","El Dátil","Ranchería","Navojoa","Sonora"
"85229","El Limón","Ranchería","Navojoa","Sonora"
"85229","Mezquital de Abajo","Ranchería","Navojoa","Sonora"
"85229","El Molino","Ranchería","Navojoa","Sonora"
"85229","El Rancho","Equipamiento","Navojoa","Sonora"
"85229","El Saucito","Ranchería","Navojoa","Sonora"
"85229","El Sauz","Ranchería","Navojoa","Sonora"
"85229","Huerta Aguilera","Ranchería","Navojoa","Sonora"
"85229","Josonteco","Ranchería","Navojoa","Sonora"
"85229","La Quince","Rancho","Navojoa","Sonora"
"85229","Los Aguacates [Huerta]","Ranchería","Navojoa","Sonora"
"85229","Los Briseño","Ranchería","Navojoa","Sonora"
"85229","Los Limones","Rancho","Navojoa","Sonora"
"85229","Margarita","Ranchería","Navojoa","Sonora"
"85229","Margarita","Ejido","Navojoa","Sonora"
"85229","Pedro [Porcina]","Ranchería","Navojoa","Sonora"
"85229","Quinta Angelina","Ranchería","Navojoa","Sonora"
"85229","Santa Anita","Ranchería","Navojoa","Sonora"
"85229","Santa María","Ranchería","Navojoa","Sonora"
"85230","Los Bahuises","Pueblo","Navojoa","Sonora"
"85230","Guaymitas","Ranchería","Navojoa","Sonora"
"85230","La Cruz de Rosales","Ranchería","Navojoa","Sonora"
"85230","Santa Bárbara","Ranchería","Navojoa","Sonora"
"85230","Valle Buey","Ranchería","Navojoa","Sonora"
"85232","Basiabampo","Ranchería","Navojoa","Sonora"
"85232","General Gabriel Leyva Solano (Gabriel Leyva)","Ranchería","Navojoa","Sonora"
"85232","Agropecuaria Tecorahui","Ranchería","Navojoa","Sonora"
"85232","Alinsumos","Ranchería","Navojoa","Sonora"
"85232","Babójori","Ranchería","Navojoa","Sonora"
"85232","El Dolar","Ranchería","Navojoa","Sonora"
"85232","El Pollín","Ranchería","Navojoa","Sonora"
"85232","El Tori","Ranchería","Navojoa","Sonora"
"85232","Las Iguanas","Ranchería","Navojoa","Sonora"
"85232","Los Cuates","Ranchería","Navojoa","Sonora"
"85232","Margarita","Ranchería","Navojoa","Sonora"
"85232","San Martín","Ranchería","Navojoa","Sonora"
"85233","Engorda Fundición","Granja","Navojoa","Sonora"
"85233","Etchohuaquila","Colonia","Navojoa","Sonora"
"85233","Fundición","Colonia","Navojoa","Sonora"
"85233","Guadalupe de Juárez","Pueblo","Navojoa","Sonora"
"85233","Jostahueca","Hacienda","Navojoa","Sonora"
"85233","Musuabampo","Ranchería","Navojoa","Sonora"
"85233","Agiabampo","Ranchería","Navojoa","Sonora"
"85233","Tessenderlo Kerley","Ranchería","Navojoa","Sonora"
"85233","Caseta de Cobro","Ranchería","Navojoa","Sonora"
"85233","Engorda Yoreme","Rancho","Navojoa","Sonora"
"85233","El Retiro","Ranchería","Navojoa","Sonora"
"85233","El Retiro","Ejido","Navojoa","Sonora"
"85233","Elsa","Ranchería","Navojoa","Sonora"
"85233","Engorda Campoy","Ranchería","Navojoa","Sonora"
"85233","Esperancita","Ejido","Navojoa","Sonora"
"85233","Estación de FFCC Sección Dieciocho","Ranchería","Navojoa","Sonora"
"85233","Estación Velderráin","Ranchería","Navojoa","Sonora"
"85233","Eugenia","Ranchería","Navojoa","Sonora"
"85233","Gabriela","Ranchería","Navojoa","Sonora"
"85233","Genes","Ranchería","Navojoa","Sonora"
"85233","Granja Sonqui (La Tuna)","Ranchería","Navojoa","Sonora"
"85233","Guadalupe Sonqui","Ranchería","Navojoa","Sonora"
"85233","La Bombita","Ranchería","Navojoa","Sonora"
"85233","La Choya 4","Ranchería","Navojoa","Sonora"
"85233","La Sandía","Ranchería","Navojoa","Sonora"
"85233","Loma Linda","Ranchería","Navojoa","Sonora"
"85233","Los Batequis","Ranchería","Navojoa","Sonora"
"85233","Los Buhitos","Ranchería","Navojoa","Sonora"
"85233","Los Magueyes","Ranchería","Navojoa","Sonora"
"85233","San Francisco","Ranchería","Navojoa","Sonora"
"85233","San Germán","Ranchería","Navojoa","Sonora"
"85233","San Ricardo","Ranchería","Navojoa","Sonora"
"85233","Santa María del Buaraje","Colonia","Navojoa","Sonora"
"85233","Susana","Ranchería","Navojoa","Sonora"
"85233","Tamazula","Ranchería","Navojoa","Sonora"
"85234","Buáraje Viejo","Ejido","Navojoa","Sonora"
"85234","El Sifón (Sifón Canal Alto)","Ranchería","Navojoa","Sonora"
"85234","Joaquín Amaro","Ejido","Navojoa","Sonora"
"85234","Avícola Sonqui","Ranchería","Navojoa","Sonora"
"85234","Bachoco Veinticinco Diecisiete","Ranchería","Navojoa","Sonora"
"85234","Oviáchic 2","Ranchería","Navojoa","Sonora"
"85234","Familia Félix Cervantes","Ranchería","Navojoa","Sonora"
"85234","Campo Antonio Zazueta (Las Ruinas)","Ranchería","Navojoa","Sonora"
"85234","Campo Arvizu","Ranchería","Navojoa","Sonora"
"85234","Campo Cuauhtémoc","Ranchería","Navojoa","Sonora"
"85234","Campo del Gringo","Ranchería","Navojoa","Sonora"
"85234","Ignacio Pablos","Ranchería","Navojoa","Sonora"
"85234","Campo José Gastélum","Ranchería","Navojoa","Sonora"
"85234","Che Guevara","Ranchería","Navojoa","Sonora"
"85234","Revolución Mexicana","Ejido","Navojoa","Sonora"
"85234","El Gachupín","Ranchería","Navojoa","Sonora"
"85234","El Invernadero","Ranchería","Navojoa","Sonora"
"85234","Feriva","Ranchería","Navojoa","Sonora"
"85234","La Laguna Mondaca","Ranchería","Navojoa","Sonora"
"85234","Lamberto Arvizu","Ranchería","Navojoa","Sonora"
"85234","Licenciado Miguel de la Madrid Hurtado","Ranchería","Navojoa","Sonora"
"85234","Miguel de la Madrid Dos","Ranchería","Navojoa","Sonora"
"85234","Miguel de la Madrid Dos","Ejido","Navojoa","Sonora"
"85234","Miguel de la Madrid Uno","Ranchería","Navojoa","Sonora"
"85234","Oviáchic","Ranchería","Navojoa","Sonora"
"85234","Planta de Aguamonia","Ranchería","Navojoa","Sonora"
"85234","Tres Arbolitos","Ranchería","Navojoa","Sonora"
"85235","Santa Rosa","Hacienda","Navojoa","Sonora"
"85235","El Jijiri","Ranchería","Navojoa","Sonora"
"85235","Tetapeche","Ranchería","Navojoa","Sonora"
"85235","Tierra Blanca","Ranchería","Navojoa","Sonora"
"85235","La Pera","Ranchería","Navojoa","Sonora"
"85235","Altamira","Ranchería","Navojoa","Sonora"
"85235","Barebampo","Ranchería","Navojoa","Sonora"
"85235","Casa Blanca","Ranchería","Navojoa","Sonora"
"85235","Cuchujaqui","Ranchería","Navojoa","Sonora"
"85235","El Chapulín","Ranchería","Navojoa","Sonora"
"85235","El Core","Ranchería","Navojoa","Sonora"
"85235","Graciano Sánchez (Yorigibe)","Ranchería","Navojoa","Sonora"
"85235","Jaitaca","Ranchería","Navojoa","Sonora"
"85235","Juan Diego","Ranchería","Navojoa","Sonora"
"85235","Jusibampo","Ranchería","Navojoa","Sonora"
"85235","La Labor de Santa Rosa","Ranchería","Navojoa","Sonora"
"85235","La Perita","Ranchería","Navojoa","Sonora"
"85235","Las Lajas","Ranchería","Navojoa","Sonora"
"85235","Las Pilas","Ranchería","Navojoa","Sonora"
"85235","Palo Blanco","Ranchería","Navojoa","Sonora"
"85235","Ranchería","Ranchería","Navojoa","Sonora"
"85235","Jaitaca","Rancho","Navojoa","Sonora"
"85235","Las Granjas","Rancho","Navojoa","Sonora"
"85235","Ojeda","Rancho","Navojoa","Sonora"
"85235","Santa María","Ranchería","Navojoa","Sonora"
"85236","Navomora","Ejido","Navojoa","Sonora"
"85236","Pueblo Mayo","Pueblo","Navojoa","Sonora"
"85236","Avícola Rancho Grande","Granja","Navojoa","Sonora"
"85236","Bacame Nuevo","Ranchería","Navojoa","Sonora"
"85236","Gilberto Barceló","Ranchería","Navojoa","Sonora"
"85236","Ignacio Pesqueira","Ejido","Navojoa","Sonora"
"85236","La Batalla","Ejido","Navojoa","Sonora"
"85236","Pozo Dulce","Ranchería","Navojoa","Sonora"
"85236","Raymundo López","Ranchería","Navojoa","Sonora"
"85236","Linda Vista","Ranchería","Navojoa","Sonora"
"85237","Tres Hermanos","Ranchería","Navojoa","Sonora"
"85237","Camoa","Ejido","Navojoa","Sonora"
"85237","Barrio Cantúa","Colonia","Navojoa","Sonora"
"85237","Santa Bárbara","Ejido","Navojoa","Sonora"
"85237","Siquisiva","Granja","Navojoa","Sonora"
"85237","Las Pilas","Rancho","Navojoa","Sonora"
"85237","Barrio Corral","Ranchería","Navojoa","Sonora"
"85237","El Sabino","Ranchería","Navojoa","Sonora"
"85237","El Tablón","Ranchería","Navojoa","Sonora"
"85237","El Tecolote","Ranchería","Navojoa","Sonora"
"85237","Las Bombas","Ranchería","Navojoa","Sonora"
"85238","Crianza Tesia","Granja","Navojoa","Sonora"
"85238","La Laguna de Tesia","Ranchería","Navojoa","Sonora"
"85238","Chibucú","Ranchería","Navojoa","Sonora"
"85238","El Chapote","Ranchería","Navojoa","Sonora"
"85238","Mezquital de Tesia","Ranchería","Navojoa","Sonora"
"85238","Sibacobe","Ranchería","Navojoa","Sonora"
"85238","Tesia","Pueblo","Navojoa","Sonora"
"85238","Los Limones","Ranchería","Navojoa","Sonora"
"85238","El Alamito","Ranchería","Navojoa","Sonora"
"85238","El Sahueso","Rancho","Navojoa","Sonora"
"85238","Las Guásimas (El Japonés)","Ranchería","Navojoa","Sonora"
"85238","Las Guásimas","Rancho","Navojoa","Sonora"
"85238","Las Hurracas","Ranchería","Navojoa","Sonora"
"85238","San Carlos Cuatro [Porcina]","Ranchería","Navojoa","Sonora"
"85238","San Carlos Tres [Porcina]","Ranchería","Navojoa","Sonora"
"85238","San Francisco","Ranchería","Navojoa","Sonora"
"85238","Santa Isabel","Ranchería","Navojoa","Sonora"
"85239","Agiabampo","Ejido","Navojoa","Sonora"
"85239","Buiyacusi","Ranchería","Navojoa","Sonora"
"85239","Capohuiza","Ranchería","Navojoa","Sonora"
"85239","Loma del Refugio","Ranchería","Navojoa","Sonora"
"85239","Mezquital de Buiyacusi","Ranchería","Navojoa","Sonora"
"85239","Rosales","Ranchería","Navojoa","Sonora"
"85239","Buenos Aires","Ranchería","Navojoa","Sonora"
"85239","El Triunfo","Ranchería","Navojoa","Sonora"
"85239","Juan Carlos Cuevas [Empacadora]","Ranchería","Navojoa","Sonora"
"85239","Fitosanitaria (Estación Cuarentenaria)","Ranchería","Navojoa","Sonora"
"85239","Las Pilitas","Ranchería","Navojoa","Sonora"
"85239","Agiabampo","Ranchería","Navojoa","Sonora"
"85239","San Juan","Ranchería","Navojoa","Sonora"
"85239","Turi Kowi","Ranchería","Navojoa","Sonora"
"85239","Túcuri de Abajo","Ranchería","Navojoa","Sonora"
"85239","Vivajímari","Ranchería","Navojoa","Sonora"
"85239","Yorentamehua","Ranchería","Navojoa","Sonora"
"85240","Citaváro","Ejido","Huatabampo","Sonora"
"85240","Etchoropo","Colonia","Huatabampo","Sonora"
"85240","La Reforma","Hacienda","Huatabampo","Sonora"
"85240","La Unión (Cuadro Once)","Rancho","Huatabampo","Sonora"
"85240","Las Parras","Ejido","Huatabampo","Sonora"
"85240","Moroncárit","Pueblo","Huatabampo","Sonora"
"85240","Pozo Dulce","Ejido","Huatabampo","Sonora"
"85240","Sahuaral de Otero (Sahuaral de Abajo)","Ejido","Huatabampo","Sonora"
"85240","Agropecuaria Jupateco","Ranchería","Huatabampo","Sonora"
"85240","El Dátil","Ranchería","Huatabampo","Sonora"
"85240","El Naranjo","Ranchería","Huatabampo","Sonora"
"85240","Estero Aquiropo","Ranchería","Huatabampo","Sonora"
"85240","Huirojara","Ranchería","Huatabampo","Sonora"
"85240","Janitzio","Ranchería","Huatabampo","Sonora"
"85240","Jinamaqui","Ranchería","Huatabampo","Sonora"
"85240","Jupagojori","Ranchería","Huatabampo","Sonora"
"85240","Las Parritas (El Changuito)","Ranchería","Huatabampo","Sonora"
"85240","Morelos","Ranchería","Huatabampo","Sonora"
"85240","Pozo Dulce","Ranchería","Huatabampo","Sonora"
"85240","De Anguis","Rancho","Huatabampo","Sonora"
"85241","Baburo","Colonia","Huatabampo","Sonora"
"85241","El Caro","Ejido","Huatabampo","Sonora"
"85241","El Sufragio","Ranchería","Huatabampo","Sonora"
"85241","Zamicarit","Ranchería","Huatabampo","Sonora"
"85241","El Caro","Ranchería","Huatabampo","Sonora"
"85241","El Chinalito","Ranchería","Huatabampo","Sonora"
"85241","El Vigía","Ranchería","Huatabampo","Sonora"
"85241","Jupateco","Ranchería","Huatabampo","Sonora"
"85241","La Alameda","Ranchería","Huatabampo","Sonora"
"85241","La Cochera","Rancho","Huatabampo","Sonora"
"85241","La Rueda (Morelos)","Rancho","Huatabampo","Sonora"
"85241","La Trinidad","Ranchería","Huatabampo","Sonora"
"85243","El Porvenir","Ranchería","Huatabampo","Sonora"
"85243","El Alto San Cristóbal","Ranchería","Huatabampo","Sonora"
"85243","La Línea","Ranchería","Huatabampo","Sonora"
"85243","La Mielera","Ranchería","Huatabampo","Sonora"
"85243","La Rosita","Colonia","Huatabampo","Sonora"
"85243","Palo Verde","Ranchería","Huatabampo","Sonora"
"85243","Agropecuaria Rampar","Ranchería","Huatabampo","Sonora"
"85243","Rosas","Ranchería","Huatabampo","Sonora"
"85243","Legumbres de los Arellanes","Ranchería","Huatabampo","Sonora"
"85243","Serna","Ranchería","Huatabampo","Sonora"
"85244","La China","Ranchería","Huatabampo","Sonora"
"85244","La Galera","Hacienda","Huatabampo","Sonora"
"85244","Las Mamias","Ranchería","Huatabampo","Sonora"
"85244","Capazeta (Buelna)","Ranchería","Huatabampo","Sonora"
"85244","El Gato","Ranchería","Huatabampo","Sonora"
"85244","La Esquina","Ranchería","Huatabampo","Sonora"
"85245","30 de Abril","Colonia","Huatabampo","Sonora"
"85245","Buiyarumo","Ranchería","Huatabampo","Sonora"
"85245","Huepaco","Rancho","Huatabampo","Sonora"
"85245","Júpare","Colonia","Huatabampo","Sonora"
"85245","La Primavera","Ejido","Huatabampo","Sonora"
"85245","Las Flores","Ranchería","Huatabampo","Sonora"
"85245","Navobaxia","Colonia","Huatabampo","Sonora"
"85245","Pueblo Viejo","Colonia","Huatabampo","Sonora"
"85245","17 de Octubre","Colonia","Huatabampo","Sonora"
"85245","Agropecuaria Faromo","Ranchería","Huatabampo","Sonora"
"85245","Bracamontes","Ranchería","Huatabampo","Sonora"
"85245","Chijubampo","Ranchería","Huatabampo","Sonora"
"85245","Cicivari","Ranchería","Huatabampo","Sonora"
"85245","El Chapote","Ranchería","Huatabampo","Sonora"
"85245","El Embarcadero","Ranchería","Huatabampo","Sonora"
"85245","El Juparito (Huepaco)","Ranchería","Huatabampo","Sonora"
"85245","El Marro","Ranchería","Huatabampo","Sonora"
"85245","Huerta Linda","Ranchería","Huatabampo","Sonora"
"85245","La Colonita","Ranchería","Huatabampo","Sonora"
"85245","La Hacienda de los Vey (Los Chinos)","Ranchería","Huatabampo","Sonora"
"85245","La Laguna","Ranchería","Huatabampo","Sonora"
"85245","La Primavera Sur","Ranchería","Huatabampo","Sonora"
"85245","La Primavera","Rancho","Huatabampo","Sonora"
"85245","La Quinta Chía","Ranchería","Huatabampo","Sonora"
"85245","Pablo Gómez Cota (La Primavera)","Ranchería","Huatabampo","Sonora"
"85245","Santa Rosa (La Piocha)","Ranchería","Huatabampo","Sonora"
"85246","El Tábare","Ejido","Huatabampo","Sonora"
"85246","Las Milpas","Ranchería","Huatabampo","Sonora"
"85246","El Mazaray","Ranchería","Huatabampo","Sonora"
"85246","Aquichopo","Ranchería","Huatabampo","Sonora"
"85246","Camajoa","Ranchería","Huatabampo","Sonora"
"85246","La Arenita","Ranchería","Huatabampo","Sonora"
"85246","La Esquina","Ranchería","Huatabampo","Sonora"
"85246","Oraba","Ejido","Huatabampo","Sonora"
"85247","Bachantahui","Ejido","Huatabampo","Sonora"
"85247","Los Buitbores","Colonia","Huatabampo","Sonora"
"85247","La Cuchilla del Etchoropo","Ranchería","Huatabampo","Sonora"
"85247","La Escalera","Ranchería","Huatabampo","Sonora"
"85247","La Esperanza","Rancho","Huatabampo","Sonora"
"85247","Loma de Etchoropo","Pueblo","Huatabampo","Sonora"
"85247","Mochibampo","Ranchería","Huatabampo","Sonora"
"85247","La Sábila","Colonia","Huatabampo","Sonora"
"85247","El Riíto","Ejido","Huatabampo","Sonora"
"85247","6 de Enero","Colonia","Huatabampo","Sonora"
"85247","Adrián Anguamea","Ranchería","Huatabampo","Sonora"
"85247","Agroinsumos Urrea","Ranchería","Huatabampo","Sonora"
"85247","Bacapaco","Ranchería","Huatabampo","Sonora"
"85247","Cautebe","Ranchería","Huatabampo","Sonora"
"85247","Chapultepec","Ranchería","Huatabampo","Sonora"
"85247","El Riíto de Mazaray (Riíto Muerto)","Ranchería","Huatabampo","Sonora"
"85247","Estero Santa Bárbara","Ranchería","Huatabampo","Sonora"
"85247","Huacaporo","Ranchería","Huatabampo","Sonora"
"85247","Juliantabampo","Rancho","Huatabampo","Sonora"
"85247","Las Guayabitas","Ranchería","Huatabampo","Sonora"
"85247","Los Boquivos","Ranchería","Huatabampo","Sonora"
"85247","Estrella","Rancho","Huatabampo","Sonora"
"85247","Santini","Ranchería","Huatabampo","Sonora"
"85247","Sepobampo","Ranchería","Huatabampo","Sonora"
"85247","Torocoba","Ranchería","Huatabampo","Sonora"
"85248","Loma de Moroncárit","Colonia","Huatabampo","Sonora"
"85249","Campo Diecinueve","Colonia","Huatabampo","Sonora"
"85249","San Antonio","Ranchería","Huatabampo","Sonora"
"85249","Alto de Silverio","Ranchería","Huatabampo","Sonora"
"85249","Campo de Arturo Martínez","Ranchería","Huatabampo","Sonora"
"85249","Campo de Eduardo Santini","Ranchería","Huatabampo","Sonora"
"85249","Campo Gutiérrez","Ranchería","Huatabampo","Sonora"
"85249","Campo Miguel Alatorre","Ranchería","Huatabampo","Sonora"
"85249","Campo Romo","Ranchería","Huatabampo","Sonora"
"85249","Campo San Francisco","Ranchería","Huatabampo","Sonora"
"85249","Campo Trini Rosas","Ranchería","Huatabampo","Sonora"
"85249","Campo Urrea Mumuncuera","Ranchería","Huatabampo","Sonora"
"85249","El Gallo","Ranchería","Huatabampo","Sonora"
"85249","El Martillo","Ranchería","Huatabampo","Sonora"
"85249","Jojurari","Rancho","Huatabampo","Sonora"
"85249","Héctor Urrea","Ranchería","Huatabampo","Sonora"
"85249","La Choya","Ranchería","Huatabampo","Sonora"
"85249","La Cuchilla de San Antonio","Ejido","Huatabampo","Sonora"
"85249","La Curva","Ranchería","Huatabampo","Sonora"
"85249","La Curva","Colonia","Huatabampo","Sonora"
"85249","La Paila","Ranchería","Huatabampo","Sonora"
